"","X1","YEAR","LocationAbbr","LocationDesc","TopicType","TopicDesc","MeasureDesc","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Data_Value_Std_Err","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Gender","Race","Age","Education","GeoLocation","TopicTypeId","TopicId","MeasureId","StratificationID1","StratificationID2","StratificationID3","StratificationID4","SubMeasureID","DisplayOrder","Current"
"977",7545,2002,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.4,7.5,13.1,1935,"Overall","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,10.3
"978",7546,2002,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.8,22.4,29.6,914,"Male","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,26
"979",7547,2002,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,7.9,14.3,935,"Male","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,11.1
"980",7548,2002,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2,18.1,25.8,930,"Female","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,21.9
"981",7549,2002,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,6.6,12.5,994,"Female","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,9.5
"982",7592,2002,"PA","Pennsylvania","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,21,25.3,10066,"Overall","All Races","All Ages","High School","(40.79373015200048, -77.86070029399963)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,23.1
"983",7593,2002,"PA","Pennsylvania","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.5,6.7,8.8,9735,"Overall","All Races","All Ages","Middle School","(40.79373015200048, -77.86070029399963)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,7.8
"984",7594,2002,"PA","Pennsylvania","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.6,6.3,8.7,4904,"Male","All Races","All Ages","Middle School","(40.79373015200048, -77.86070029399963)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,7.5
"985",7595,2002,"PA","Pennsylvania","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,19.9,24.9,4946,"Male","All Races","All Ages","High School","(40.79373015200048, -77.86070029399963)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,22.4
"986",7596,2002,"PA","Pennsylvania","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.2,21.4,26.3,5074,"Female","All Races","All Ages","High School","(40.79373015200048, -77.86070029399963)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,23.8
"987",7597,2002,"PA","Pennsylvania","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.6,6.8,9.2,4791,"Female","All Races","All Ages","Middle School","(40.79373015200048, -77.86070029399963)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,8
"988",7640,2002,"TN","Tennessee","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.7,9.8,12.5,8618,"Overall","All Races","All Ages","Middle School","(35.68094058000048, -85.77449091399967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,11.2
"989",7641,2002,"TN","Tennessee","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,25.3,29.8,7993,"Overall","All Races","All Ages","High School","(35.68094058000048, -85.77449091399967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,27.5
"990",7642,2002,"TN","Tennessee","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.8,9.9,13.1,4314,"Male","All Races","All Ages","Middle School","(35.68094058000048, -85.77449091399967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,11.5
"991",7643,2002,"TN","Tennessee","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.4,26,31.4,3814,"Male","All Races","All Ages","High School","(35.68094058000048, -85.77449091399967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,28.7
"992",7644,2002,"TN","Tennessee","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,9.1,12.6,4274,"Female","All Races","All Ages","Middle School","(35.68094058000048, -85.77449091399967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,10.9
"993",7645,2002,"TN","Tennessee","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,23.8,28.8,4152,"Female","All Races","All Ages","High School","(35.68094058000048, -85.77449091399967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,26.3
"994",7682,2002,"VT","Vermont","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,7,10.3,4540,"Overall","All Races","All Ages","Middle School","(43.62538123900049, -72.51764079099962)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,8.6
"995",7683,2002,"VT","Vermont","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,6.3,10.2,2255,"Male","All Races","All Ages","Middle School","(43.62538123900049, -72.51764079099962)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,8.2
"996",7684,2002,"VT","Vermont","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,7,10.9,2263,"Female","All Races","All Ages","Middle School","(43.62538123900049, -72.51764079099962)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,8.9
"997",7706,2002,"WV","West Virginia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,14.3,18.3,9665,"Overall","All Races","All Ages","Middle School","(38.66551020200046, -80.71264013499967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,16.3
"998",7707,2002,"WV","West Virginia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,13.8,17.8,4724,"Male","All Races","All Ages","Middle School","(38.66551020200046, -80.71264013499967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,15.8
"999",7708,2002,"WV","West Virginia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.2,14.4,18.9,4910,"Female","All Races","All Ages","Middle School","(38.66551020200046, -80.71264013499967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,16.6
"1000",7736,2002,"WI","Wisconsin","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.1,23.1,31.2,1326,"Overall","All Races","All Ages","High School","(44.39319117400049, -89.81637074199966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,27.1
"1001",7737,2002,"WI","Wisconsin","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,5.8,11.6,1264,"Overall","All Races","All Ages","Middle School","(44.39319117400049, -89.81637074199966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,8.7
"1002",7738,2002,"WI","Wisconsin","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.9,4.9,12.3,645,"Male","All Races","All Ages","Middle School","(44.39319117400049, -89.81637074199966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,8.6
"1003",7739,2002,"WI","Wisconsin","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.7,23.3,33.9,628,"Male","All Races","All Ages","High School","(44.39319117400049, -89.81637074199966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,28.6
"1004",7740,2002,"WI","Wisconsin","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.9,5,12.4,611,"Female","All Races","All Ages","Middle School","(44.39319117400049, -89.81637074199966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,8.7
"1005",7741,2002,"WI","Wisconsin","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.5,20.5,30.3,697,"Female","All Races","All Ages","High School","(44.39319117400049, -89.81637074199966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,25.4
"1006",7784,2001,"FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.8,8.2,11.4,4224,"Overall","All Races","All Ages","Middle School","(28.932040377000476, -81.92896053899966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,9.8
"1007",7785,2001,"FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,16.9,21.1,4171,"Overall","All Races","All Ages","High School","(28.932040377000476, -81.92896053899966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,19
"1008",7786,2001,"FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,17.1,21.1,1978,"Male","All Races","All Ages","High School","(28.932040377000476, -81.92896053899966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,19.1
"1009",7787,2001,"FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,8.1,11.9,2080,"Male","All Races","All Ages","Middle School","(28.932040377000476, -81.92896053899966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,10
"1010",7788,2001,"FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,15.9,22.1,2193,"Female","All Races","All Ages","High School","(28.932040377000476, -81.92896053899966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,19
"1011",7789,2001,"FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,7.6,11.4,2144,"Female","All Races","All Ages","Middle School","(28.932040377000476, -81.92896053899966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,9.5
"1012",7826,2001,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,6.8,11,2751,"Overall","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,8.9
"1013",7827,2001,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.2,21.4,26,2879,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,23.7
"1014",7828,2001,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,24.5,30.3,1446,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,27.4
"1015",7829,2001,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,8,13.1,1385,"Male","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,10.5
"1016",7830,2001,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,4.6,9.7,1353,"Female","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,7.1
"1017",7831,2001,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,16.7,23.1,1423,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,19.9
"1018",7868,2001,"ID","Idaho","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,7.7,11.4,1825,"Overall","All Races","All Ages","Middle School","(43.682630005000476, -114.3637300419997)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,9.6
"1019",7869,2001,"ID","Idaho","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.2,7.2,12.1,910,"Male","All Races","All Ages","Middle School","(43.682630005000476, -114.3637300419997)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,9.7
"1020",7870,2001,"ID","Idaho","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,7.6,11.2,911,"Female","All Races","All Ages","Middle School","(43.682630005000476, -114.3637300419997)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,9.4
"1021",7892,2001,"LA","Louisiana","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,14.6,19.5,2398,"Overall","All Races","All Ages","Middle School","(31.31266064400046, -92.44568007099969)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,17.1
"1022",7893,2001,"LA","Louisiana","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,15.1,21.2,1119,"Male","All Races","All Ages","Middle School","(31.31266064400046, -92.44568007099969)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,18.1
"1023",7894,2001,"LA","Louisiana","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,12.7,18,1266,"Female","All Races","All Ages","Middle School","(31.31266064400046, -92.44568007099969)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,15.4
"1024",7916,2001,"ME","Maine","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.8,7,10.2,12556,"Overall","All Races","All Ages","Middle School","(45.254228894000505, -68.98503133599962)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,8.6
"1025",7917,2001,"ME","Maine","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,7.1,10.6,6226,"Male","All Races","All Ages","Middle School","(45.254228894000505, -68.98503133599962)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,8.8
"1026",7918,2001,"ME","Maine","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,6.7,10.3,6205,"Female","All Races","All Ages","Middle School","(45.254228894000505, -68.98503133599962)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,8.5
"1027",7946,2001,"MI","Michigan","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,25,30.2,3234,"Overall","All Races","All Ages","High School","(44.6613195430005, -84.71439026999968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,27.6
"1028",7947,2001,"MI","Michigan","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,7.5,11,1755,"Overall","All Races","All Ages","Middle School","(44.6613195430005, -84.71439026999968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,9.3
"1029",7948,2001,"MI","Michigan","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,22.8,28.8,1632,"Male","All Races","All Ages","High School","(44.6613195430005, -84.71439026999968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,25.8
"1030",7949,2001,"MI","Michigan","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,7.6,12,883,"Male","All Races","All Ages","Middle School","(44.6613195430005, -84.71439026999968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,9.8
"1031",7950,2001,"MI","Michigan","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,6.7,10.7,871,"Female","All Races","All Ages","Middle School","(44.6613195430005, -84.71439026999968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,8.7
"1032",7951,2001,"MI","Michigan","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,26.4,32.5,1593,"Female","All Races","All Ages","High School","(44.6613195430005, -84.71439026999968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,29.5
"1033",7994,2001,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.8,21.7,28.9,1395,"Overall","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,25.3
"1034",7995,2001,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.8,3.6,6.6,1509,"Overall","All Races","All Ages","Middle School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,5.1
"1035",7996,2001,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,3.5,7.2,779,"Male","All Races","All Ages","Middle School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,5.4
"1036",7997,2001,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.2,21.8,30.5,695,"Male","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,26.2
"1037",7998,2001,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,3.4,17.6,31.2,693,"Female","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,24.4
"1038",7999,2001,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,2.9,7,725,"Female","All Races","All Ages","Middle School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,4.9
"1039",8042,2001,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,4,8.2,5192,"Overall","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,6.1
"1040",8043,2001,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.4,21.7,27.3,3979,"Overall","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,24.5
"1041",8044,2001,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.7,3.4,6.4,2529,"Male","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,4.9
